Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT37-24348,"Seuilly (le ruisseau de),",,moulin de Quincampoix,,"prend sa source près de Braye, commune de Seuilly, fait mouvoir le moulin de Quincampoix et se jette dans le Négron, commune de la Roche-Clermault, au-dessus du moulin du Pont."
DT37-24348,"Seuilly (le ruisseau de),",,moulin du Pont,,"prend sa source près de Braye, commune de Seuilly, fait mouvoir le moulin de Quincampoix et se jette dans le Négron, commune de la Roche-Clermault, au-dessus du moulin du Pont."
DT37-24388,"Silcariola villa,",,viguerie de Montlouis,,dans la viguerie de Montlouis.
DT37-24399,"Simon (île),",,près Tours,,"dans la Loire, près Tours."
DT37-24426,"Soleil (le lieu du),",,Sainte-Catherine,,"commune de Sainte-Catherine-de-Fierbois, près du chemin de Sainte-Catherine aux Marnières-de-la-Crête."
DT37-24426,"Soleil (le lieu du),",,Marnières-de-la-Crête,,"commune de Sainte-Catherine-de-Fierbois, près du chemin de Sainte-Catherine aux Marnières-de-la-Crête."
DT37-24442,"Soquerés (le lieu des),",,Commacre,,"commune de Sainte-Catherine-de-Fierbois, près du chemin de Commacre à la Pièce-des-Bates."
DT37-24442,"Soquerés (le lieu des),",,Pièce-des-Bates,,"commune de Sainte-Catherine-de-Fierbois, près du chemin de Commacre à la Pièce-des-Bates."
DT37-24447,"Sorin (le bois),",,Cartelesière,,"commune de Langeais, près du chemin de la Cartelesière à la Richardière."
DT37-24447,"Sorin (le bois),",,Richardière,,"commune de Langeais, près du chemin de la Cartelesière à la Richardière."
DT37-24455,"Soubrassière (la), ou Martinière,",ancien fief,Crassay,,"ancien fief, relevant de Crassay, à foi et hommage lige et dix jours de garde. — (Archives d’Indre-et-Loire, E, 377 bis)."
DT37-24481,"Soudoux (le lieu de),",,Braudière,,"commune de Thilouze, près du chemin de la Braudière à la Frelonnière."
DT37-24481,"Soudoux (le lieu de),",,Frelonnière,,"commune de Thilouze, près du chemin de la Braudière à la Frelonnière."
DT37-24513,"Sourdis (le lieu de),",,Champigny,,"commune de Marçay, près du chemin de Marcay à Champigny."
DT37-24514,"Souriau (la fontaine),",,fermes de la Candière et de Grouet,,"commune de Pressigny, entre les fermes de la Candière et de Grouet."
DT37-24525,"Souverain (la fontaine),",,Verger,,"commune de Seuilly, près du lieu appelé le Verger."
DT37-24572,"Taffonneau (le ruisseau de),",,Prés-Savary,,"vient de Saint-Branchs, passe dans la commune de Veigné, et se jette dans l’Indre au lieu dit les Prés-Savary."
DT37-24605,"Tailles-aux-Péris (le lieu des),",,Ruchard,,"dans les Landes du Ruchard, commune de Cravant."
DT37-24610,"Talibaudier (le lieu de),",,Chapelle,,"commune de Restigné, près du chemin de la Chapelle à Restigne."
DT37-24634,"Tanneries (le lieu des),",,près la route de Bordeaux,,"commune de Sainte-Maure, près la route de Bordeaux à Paris."
DT37-24634,"Tanneries (le lieu des),",,Paris,,"commune de Sainte-Maure, près la route de Bordeaux à Paris."
DT37-24708,"Telot (le lieu de),",,île de Saint-Martin,,"dans l’île de Saint-Martin, commune de la Chapelle-sur-Loire."
DT37-24709,"Tempenon (le lieu de),",,Sainte-Catherine,,"commune de Sainte-Catherine, près du chemin de Sainte-Catherine à Louans."
DT37-24727,"Temple (le lieu du),",,Nantes,,"paroisse de Saint-Mars, près de la route de Nantes à Paris."
DT37-24727,"Temple (le lieu du),",,Paris,,"paroisse de Saint-Mars, près de la route de Nantes à Paris."
DT37-24737,"Tenières (le lieu des),",,Croix,,"commune de Manthelan, près du chemin de la Croix au Louroux."
DT37-24787,"Terres-Noires (le lieu des), ou Champfort,",,Roberderie,,"commune de Marçay, près du chemin de la Roberderie à Marcay."
DT37-24798,"Terrier-de-la-Salle (le lieu du),",,près la Roche-Berlan,,"près la Roche-Berlan, commune de Bossay."
DT37-24814,"Tertre (le lieu du),",,Azay,,"commune de Lignières, près du chemin de Brehemont à Azay."
DT37-24830,"Tesnières (fontaines et fosses des),",,landes du Ruchard,,"dans les landes du Ruchard, commune d’Avon."
DT37-24850,"Tête-Morte (le lieu de la),",,Parçay,,"commune de Parçay-Meslay, près du chemin de Parçay à Monnaie."
DT37-24852,"Tetine (l’étang de),",,limites de Beaumont-en-Véron et de Savigny,,sur les limites de Beaumont-en-Véron et de Savigny.
DT37-24868,"Thenay,",commune,département de Loir-et-Cher,,commune du département de Loir-et-Cher.
DT37-24879,"Theveline (le lieu de la),",,Encloître,,à l’Encloître.
DT37-24942,"Thommeaux (le fief de),",,bourg de Mosnes,,dans le bourg de Mosnes.
DT37-24969,"Tienerie (le lieu de la),",,paroisse du Grand-Pressigny,,paroisse du Grand-Pressigny.
DT37-25009,"Tivoli,",pavillon,château d’Amboise,,"pavillon situé derrière le château d’Amboise, au levant."
DT37-25056,"Tortue (île de la),",,en face de Luynes,,"dans la Loire, en face de Luynes."
DT37-25138,"Touchecaillet (le lieu de la),",,Sainte-Julitte,,"commune de Saint-Flovier, près du chemin de Sainte-Julitte au Bridore."
DT37-25154,"Touche-Marion (le lieu de la),",,Tour-Saint-Gelin,,"commune de la Tour-Saint-Gelin, près du chemin de la Tour-Saint-Gelin à Courcoue."
DT37-25214,"Toumate (le lieu de la),",,Bordeaux,,"commune de la Celle-Saint-Avent, près de la route de Bordeaux à Paris."
DT37-25214,"Toumate (le lieu de la),",,Paris,,"commune de la Celle-Saint-Avent, près de la route de Bordeaux à Paris."
DT37-25244,"Tour de Conzay (la),",,Poitou,,"paroisse de Sérigny, en Poitou."
DT37-25245,"Tour de Germigny (la),",,Poitou,,"paroisse de Sérigny, en Poitou."
DT37-25248,"Tour-du-Moulin (le lieu de la),",,Sainte-Catherine,,"commune de Sainte-Maure, près du chemin de Bossee à Sainte-Catherine."
DT37-25263,"Tourette (le lieu de la),",,Vaux,,"commune de Sainte-Maure, près du chemin de Vaux à Azay."
DT37-25263,"Tourette (le lieu de la),",,Azay,,"commune de Sainte-Maure, près du chemin de Vaux à Azay."
DT37-25271,"Tour-l’Enfant (le lieu de la),",,Candes,,à Candes.
DT37-25277,"Tourneau,",forteresse,Berry,,"forteresse, paroisse de Martizay, en Berry."
DT37-25296,"Tournière (maison de la),",,bourg de Noyers,,dans le bourg de Noyers.
DT37-25298,"Saint-Martin-de-Tournon,",chef-lieu de canton,arrondissement du Blanc,,"chef-lieu de canton, arrondissement du Blanc (Indre),"
DT37-25308,"Tours,",chef-lieu,département d’Indre-et-Loire,,"chef-lieu du département d’Indre-et-Loire,"
DT37-25365,"Trebouille (le lieu de),",,Fuie-Poitevin,,"commune de Chezelles, près du chemin de la Fuie-Poitevin au Gué."
DT37-25365,"Trebouille (le lieu de),",,Gué,,"commune de Chezelles, près du chemin de la Fuie-Poitevin au Gué."
DT37-25440,"Trenezay (la maison de),",,bourg de la Guerche,,dans le bourg de la Guerche.
DT37-25450,"Trésorerie (le fief de la),",,Champigny,,à Champigny.
DT37-25477,"Trinquebrenille (le lieu de),",,Azay,,"commune de Saint-Benoît, près de la route de Chinon à Azay."
DT37-25480,"Trion (la croix de),",,Toizay,,"commune de Courçay, près du chemin de Toizay au Temple."
DT37-25480,"Trion (la croix de),",,Temple,,"commune de Courçay, près du chemin de Toizay au Temple."
DT37-25488,"Trizay (forêt de),",,paroisses de Joué et de Chambray,,paroisses de Joué et de Chambray.
DT37-25497,"Trois-Arpents (le lieu des),",,Fourneaux,,"commune de Beaulieu, près du chemin des Fourneaux à Beaulieu."
DT37-25500,"Trois-Châteaux (le lieu des),",,prairie de Saint-Mexme,,"commune de Chinon, près de la Vienne et de la prairie de Saint-Mexme."
DT37-25517,"Trois-Croix (le lieu des),",,Rousselière,,"commune de Saint-Épain, au point de jonction du chemin de Sainte-Maure à Monts, et de la Rousselière aux Huttières."
DT37-25517,"Trois-Croix (le lieu des),",,Huttières,,"commune de Saint-Épain, au point de jonction du chemin de Sainte-Maure à Monts, et de la Rousselière aux Huttières."
DT37-25520,"Trois-Fontaines (le lieu des),",,Marigny,,"commune de Pussigny, près du chemin de Marigny au Bec-des-Deux-Eaux."
DT37-25520,"Trois-Fontaines (le lieu des),",,Bec-des-Deux-Eaux,,"commune de Pussigny, près du chemin de Marigny au Bec-des-Deux-Eaux."
DT37-25521,"Trois-Fosses (le lieu des),",,Perruche,,"commune de Varennes, près du chemin de Vou à la Perruche."
DT37-25535,"Trois-Pierres (le bois des),",,Beauregard,,"commune de Draché, près du chemin de Beauregard à la Rerais."
DT37-25535,"Trois-Pierres (le bois des),",,Rerais,,"commune de Draché, près du chemin de Beauregard à la Rerais."
DT37-25552,"Trompaudière (la),",,Poitou,,"paroisse de Coussay, en Poitou."
DT37-25553,"Trompaudière (le fief de la),",,Notre-Dame,,"dans la ville de Preuilly, près de l’ancienne église Notre-Dame."
DT37-25592,"Trugis (le lieu de),",,Ferrières,,"commune de Betz, près du chemin de Ferrières à Loches."
DT37-25613,"Tuffeaux (le lieu des),",,paroisse du Petit-Pressigny,,paroisse du Petit-Pressigny.
DT37-25744,"Val-César (le lieu de),",,Cartes,,"commune de Vernou, près du chemin de Chancay aux Cartes."
DT37-25753,"Valentigné (le lieu de),",,Poitou,,"paroisse de Saint-Christophe, en Poitou."
DT37-25768,"Valinière (le lieu de la),",,Saumur,,"commune de Brizay, près du chemin de Saumur et à la Pichardière."
DT37-25768,"Valinière (le lieu de la),",,Pichardière,,"commune de Brizay, près du chemin de Saumur et à la Pichardière."
DT37-25827,"Vallée-Brunet (le lieu de la),",,Bataillerie,,"commune de Bournan, près du chemin de Bossee à la Bataillerie."
DT37-25831,"Vallée-Creuse (le lieu de la),",,Faverie,,"commune de Mouzay, près du chemin de la Faverie à Dolus."
DT37-25839,"Vallée-de-la-Belasserie (le lieu de la),",,landes du Ruchard,,"dans les landes du Ruchard, commune de Cravant."
DT37-25845,"Vallée-de-l’Ane (le lieu de la),",,Gaferie,,"commune de Mouzay, près du chemin de la Gaferie à Dolus."
DT37-25875,"Vallée-des-Gitons (le lieu de la),",,Chapelle,,"commune de Mouzay, près du chemin de la Chapelle à Chanceaux."
DT37-25905,"Vallée-du-Bois Soulin (le lieu de la),",,Boissée,,"commune de Cravant, près du chemin de la Boissée à la Vallée."
DT37-25905,"Vallée-du-Bois Soulin (le lieu de la),",,Vallée,,"commune de Cravant, près du chemin de la Boissée à la Vallée."
DT37-25914,"Vallée-du-Puits (le lieu de la),",,Ferrières,,"commune de Saint-Senoch, près du chemin de Ferrières à Loches."
DT37-25925,"Vallée-Gitton (le lieu de la),",,Chaîne-Soulière,,"commune de Manthelan, près du chemin de Manthelan à Chaîne-Soulière."
DT37-25933,"Vallée-Médard (le lieu de la),",,Vau,,"commune de Vallères, près du chemin de Vau à Valleres."
DT37-25942,"Vallée-Raintrie (le lieu de la),",,Bordeaux,,"commune de Montbazon, près de la route de Bordeaux à Paris."
DT37-25942,"Vallée-Raintrie (le lieu de la),",,Paris,,"commune de Montbazon, près de la route de Bordeaux à Paris."
DT37-25985,"Vallées-du-Breuil (le lieu des),",,Croix-Quillet,,"commune de Marcilly-sur-Vienne, près du chemin de la Croix-Quillet à Nouatre."
DT37-25986,"Vallées-Noires (le lieu des),",,Marigny,,"commune de Ports, près du chemin de Marigny à Marcilly."
DT37-25986,"Vallées-Noires (le lieu des),",,Marcilly,,"commune de Ports, près du chemin de Marigny à Marcilly."
DT37-25991,"Valleteries (le lieu des),",,Duvaudrie,,"commune de Thilouze, près du chemin de la Duvaudrie au Gué-de-la-Cour."
DT37-25991,"Valleteries (le lieu des),",,Gué-de-la-Cour,,"commune de Thilouze, près du chemin de la Duvaudrie au Gué-de-la-Cour."
DT37-26090,"Varennes-d’Embre (le lieu de la),",,carroi de la Grande-Pointe,,"commune de la Celle-Saint-Avent, près du moulin de la Fosse-aux-Loups, au carroi de la Grande-Pointe."
DT37-26098,"Varennes (les),",,Anjou,,"paroisse de Parçay, en Anjou."
DT37-26115,"Varnières (ruisseau des),",,limites de Parçay-sur-Vienne et de Pouzay,,sur les limites de Parçay-sur-Vienne et de Pouzay.
DT37-26150,"Vau-Barres (le lieu des),",,Cartes,,"commune de Vernou, près du chemin de Chancay aux Cartes."
DT37-26171,"Vauclair (le lieu de),",,Village-des-Champs,,"commune de la Celle-Guenand, près du chemin du Village-des-Champs à la Celle."
DT37-26171,"Vauclair (le lieu de),",,Celle,,"commune de la Celle-Guenand, près du chemin du Village-des-Champs à la Celle."
DT37-26196,"Vaudloye (le lieu de),",,Poitou,,"paroisse de Saint-Christophe, en Poitou."
DT37-26233,"Vau-Gommier (le lieu de),",,landes du Ruchard,,"dans les landes du Ruchard, commune de Cravant."
DT37-26242,"Vauguereau (le lieu de),",,Frelourettes,,"près du chemin des Frelourettes, commune de Vouvray."
DT37-26333,"Vauvert (lieu de),",,Fontenay,,"commune de Lignières, près du chemin de Fontenay à la Giberdière."
DT37-26333,"Vauvert (lieu de),",,Giberdière,,"commune de Lignières, près du chemin de Fontenay à la Giberdière."
DT37-26392,"Veau-d’Eau (le lieu de),",,landes du Ruchard,,"dans les landes du Ruchard, commune de Cravant."
DT37-26407,"Velangers (le lieu des),",,Vauvert,,"commune de Sainte-Maure, près du chemin de Vauvert au carroi des Vitriers."
DT37-26407,"Velangers (le lieu des),",,carroi des Vitriers,,"commune de Sainte-Maure, près du chemin de Vauvert au carroi des Vitriers."
DT37-26430,"Vente-des-Machefers (le lieu de la),",,Beaurepaire,,"commune de Mouzay, près du chemin de Mouzay à Beaurepaire."
DT37-26434,"Verais,",fief,Prévôté de Villandry,,ou fief de la Prévôté de Villandry.
DT37-26440,"Verdeaux (le lieu des),",,Ussé,,"commune de Rivarennes, près du chemin de Rivarennes à Ussé."
DT37-26447,"Verdet (le lieu du),",,Saint-Michel,,"commune de Charnizay, près du chemin de Charnizay à Saint-Michel."
DT37-26449,"Verdet (le lieu du),",,landes du Ruchard,,"dans les landes du Ruchard, commune de Panzoult."
DT37-26458,"Verdonnerie (la croix de la),",,Haye,,"commune de Balesmes, près du chemin de la Haye à Marcé."
DT37-26458,"Verdonnerie (la croix de la),",,Marcé,,"commune de Balesmes, près du chemin de la Haye à Marcé."
DT37-26544,"Verreau (le lieu de),",,Fontevrault,,"commune de Saint-Germain-sur-Vienne, près du chemin de Fontevrault à Chinon."
DT37-26569,"Verroux (le lieu des),",,Rouillis,,"commune de Ligré, près du chemin de Rouillis à la Morlière."
DT37-26569,"Verroux (le lieu des),",,Morlière,,"commune de Ligré, près du chemin de Rouillis à la Morlière."
DT37-26584,"Verte (la croix),",,Civray,,"commune de Civray-sur-Esves, près du bourg et du chemin de Civray à Ligueil."
DT37-26589,"Vervollièrè (la),",,Poitou,,"paroisse de Coussay-les-Bois, en Poitou."
DT37-26598,"Vetterie (le lieu de la),",,Pinaudière,,"commune de Sepmes, près du chemin de Bossee à la Pinaudière."
DT37-26619,Viclena,,environs de Ligueil,,dans les environs de Ligueil.
DT37-26642,"Vieille-Noue (le lieu de la),",,Tremble,,"commune de Civray-sur-Cher, près du chemin du Tremble à Amboise."
DT37-26644,"Vieillereau (le lieu de),",,Taille de la Chillerie,,"commune de Saint-Senoch, près du chemin de la Taille de la Chillerie à Barbeneuve."
DT37-26644,"Vieillereau (le lieu de),",,Barbeneuve,,"commune de Saint-Senoch, près du chemin de la Taille de la Chillerie à Barbeneuve."
DT37-26659,"Vieille-Tour (le lieu de la),",,Marcilly,,"commune de Neuillé-Pont-Pierre, près du chemin de Marcilly aux Aubépins."
DT37-26659,"Vieille-Tour (le lieu de la),",,Aubépins,,"commune de Neuillé-Pont-Pierre, près du chemin de Marcilly aux Aubépins."
DT37-26674,"Vierge (fontaine de la),",,Bordeaux,,"commune de Sainte-Maure, près de la route de Bordeaux à Paris."
DT37-26674,"Vierge (fontaine de la),",,Paris,,"commune de Sainte-Maure, près de la route de Bordeaux à Paris."
DT37-26675,"Vierges (le lieu de la Chapelle-des-),",,Vauvert,,"commune de Sainte-Maure, près du chemin de Vauvert à Bossee."
DT37-26694,"Viginerie (le lieu de la),",,Cingé,,"commune de Bossay, près du chemin de Cingé à Flée."
DT37-26694,"Viginerie (le lieu de la),",,Flée,,"commune de Bossay, près du chemin de Cingé à Flée."
DT37-26710,"Vigneau (le lieu du),",,Roche,,"commune de Civray-sur-Cher, près du chemin de la Roche au May."
DT37-26710,"Vigneau (le lieu du),",,May,,"commune de Civray-sur-Cher, près du chemin de la Roche au May."
DT37-26747,Villa Aigulfi,,environs de Limeray,,dans les environs de Limeray.
DT37-26810,"Villatte (la croix de la),",,Grand-Pressigny,,"commune de Chaumussay, près du chemin du Grand-Pressigny à Preuilly."
DT37-26828,"Villebodin (le lieu de),",,Civray,,"commune de Sepmes, près du chemin de Sepmes à Civray."
DT37-26927,"Villiers,",ferme,parc de Chanteloup,,"ferme, dans le parc de Chanteloup, commune de Saint-Denis-hors."
DT37-26976,"Violet (le bois),",,Marcé,,"commune de Marcé-sur-Esves, près du chemin de Port-de-Piles à Marcé."
DT37-27040,"Vivier (fontaine du),",,parc d’Ussé,,dans le parc d’Ussé.
DT37-27049,"Viviers (le lieu des),",,bois de la Duporterie,,"dans les bois de la Duporterie, commune d’Esvres."
DT37-27053,"Vocandaine (le lieu de la),",,Fontevrault,,"commune de Candes, près du chemin de Fontevrault au Coteau."
DT37-27053,"Vocandaine (le lieu de la),",,Coteau,,"commune de Candes, près du chemin de Fontevrault au Coteau."
DT37-27059,"Voie-d’Azay (le lieu de la),",,Pechotière,,"commune de Vallères, près du chemin de la Pechotière à Valleres."
DT37-27062,"Voies (le lieu des),",,Roiffé,,"commune de Candes, près du chemin de Roiffé à Candes."
DT37-27062,"Voies (le lieu des),",,Candes,,"commune de Candes, près du chemin de Roiffé à Candes."
DT37-27096,"Vollettes (le lieu des),",,Touche,,"commune de Gizeux, près du chemin de Bourgueil à la Touche."
DT37-27123,"Vouzailles,",prieuré et baronnie,Poitou,,"prieuré et baronnie, en Poitou."
DT37-27152,"Zilloux (le lieu des),",,Carroi-Jodel,,"commune du Louroux, près du chemin du Carroi-Jodel à la Brepinière."
DT37-27152,"Zilloux (le lieu des),",,Brepinière,,"commune du Louroux, près du chemin du Carroi-Jodel à la Brepinière."
